Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       1/13          xsd::cxx::xml::dom::parser<char>::parser(xercesc_3_1::DOMElement const&, bool, bool) [67]
-----------------------------------------------
                0.00    0.00   20000/347926      generateCuboid(std::list<Particle, std::allocator<Particle> >&, utils::Vector<double, 3>, utils::Vector<double, 3>, utils::Vector<int, 3>, double, double, double, double, int) [28]
                0.00    0.00  327926/347926      calcReflection(Particle&) [14]
[44]     0.0    0.00    0.00  347926         Particle::Particle(utils::Vector<double, 3>, utils::Vector<double, 3>, double, double, double, int) [44]
-----------------------------------------------
                0.00    0.00   20000/20000       LinkedCellParticleContainer::applyToSingleParticles(void (*)(Particle&)) [6]
[45]     0.0    0.00    0.00   20000         Thermostat::applyMaxwellBoltzmannDistribution(Particle&) [45]
-----------------------------------------------
                0.00    0.00    7956/7956        LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[46]     0.0    0.00    0.00    7956         std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [46]
-----------------------------------------------
                0.00    0.00    4002/4002        main [1]
[47]     0.0    0.00    0.00    4002         LinkedCellParticleContainer::applyToHaloParticles(int, void (*)(Particle&)) [47]
                0.00    0.00     196/196         calcPeriodicHalo(Particle&) [53]
-----------------------------------------------
                0.00    0.00       1/3979        LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
                0.00    0.00    3978/3979        Cell::Cell() [52]
[48]     0.0    0.00    0.00    3979         std::list<Particle, std::allocator<Particle> >::operator=(std::list<Particle, std::allocator<Particle> > const&) [48]
-----------------------------------------------
                0.00    0.00    3979/3979        LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[49]     0.0    0.00    0.00    3979         std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [49]
-----------------------------------------------
                0.00    0.00    3979/3979        LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[50]     0.0    0.00    0.00    3979         std::vector<bool, std::allocator<bool> >::~vector() [50]
-----------------------------------------------
                0.00    0.00    3978/3978        LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[51]     0.0    0.00    0.00    3978         LinkedCellParticleContainer::getCell(utils::Vector<int, 3>) [51]
-----------------------------------------------
                0.00    0.00    3978/3978        LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[52]     0.0    0.00    0.00    3978         Cell::Cell() [52]
                0.00    0.00    3978/3979        std::list<Particle, std::allocator<Particle> >::operator=(std::list<Particle, std::allocator<Particle> > const&) [48]
-----------------------------------------------
                0.00    0.00     196/196         LinkedCellParticleContainer::applyToHaloParticles(int, void (*)(Particle&)) [47]
[53]     0.0    0.00    0.00     196         calcPeriodicHalo(Particle&) [53]
-----------------------------------------------
                0.00    0.00      45/167         std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00     122/167         xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
[54]     0.0    0.00    0.00     167         xsd::cxx::xml::char_utf8_transcoder<char>::to(unsigned short const*, unsigned long) [54]
-----------------------------------------------
                0.00    0.00       7/74          LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
                0.00    0.00      26/74          main [1]
                0.00    0.00      41/74          Thermostat::regulateTemperature(double) [18]
[55]     0.0    0.00    0.00      74         log4cxx::helpers::ObjectPtrT<log4cxx::Level>::~ObjectPtrT() [55]
-----------------------------------------------
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::thermostat_t::~thermostat_t() [166]
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::~nonNegativeIntegerVector_t() [173]
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::dimensionCount_t::~dimensionCount_t() [167]
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::domain_t::~domain_t() [175]
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::inputs_t::~inputs_t() [178]
                0.00    0.00       1/66          PSE_Molekulardynamik_WS12::potential_t::~potential_t() [156]
                0.00    0.00       2/66          PSE_Molekulardynamik_WS12::dimensionBoundaries_t::~dimensionBoundaries_t() [105]
                0.00    0.00       2/66          PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [120]
                0.00    0.00       2/66          main [1]
                0.00    0.00       3/66          xsd::cxx::tree::string<char, xsd::cxx::tree::simple_type<xsd::cxx::tree::_type> >::~string() [882]
                0.00    0.00       4/66          PSE_Molekulardynamik_WS12::nonNegativeDecimal_t::~nonNegativeDecimal_t() [89]
                0.00    0.00       4/66          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::~positiveIntegerVector_t() [90]
                0.00    0.00       4/66          PSE_Molekulardynamik_WS12::boundary_t::~boundary_t() [86]
                0.00    0.00       6/66          PSE_Molekulardynamik_WS12::boundary_t::~boundary_t() [80]
                0.00    0.00       9/66          PSE_Molekulardynamik_WS12::decimalVector_t::~decimalVector_t() [71]
                0.00    0.00      23/66          PSE_Molekulardynamik_WS12::positiveDecimal_t::~positiveDecimal_t() [65]
[56]     0.0    0.00    0.00      66         xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       1/61          PSE_Molekulardynamik_WS12::simulation(xsd::cxx::xml::dom::auto_ptr<xercesc_3_1::DOMDocument>&, xsd::cxx::tree::flags, xsd::cxx::tree::properties<char> const&) [34]
                0.00    0.00       2/61          PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       2/61          PSE_Molekulardynamik_WS12::inputs_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [176]
                0.00    0.00       3/61          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [171]
                0.00    0.00       4/61          PSE_Molekulardynamik_WS12::dimensionBoundaries_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [31]
                0.00    0.00       4/61          PSE_Molekulardynamik_WS12::domain_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [38]
                0.00    0.00       6/61          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
                0.00    0.00       8/61          PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00      15/61          PSE_Molekulardynamik_WS12::decimalVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [84]
                0.00    0.00      16/61          PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[57]     0.0    0.00    0.00      61         xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
                0.00    0.00     122/167         xsd::cxx::xml::char_utf8_transcoder<char>::to(unsigned short const*, unsigned long) [54]
-----------------------------------------------
                0.00    0.00      60/60          LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[58]     0.0    0.00    0.00      60         std::vector<int, std::allocator<int> >::_M_insert_aux(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&) [58]
-----------------------------------------------
                0.00    0.00      52/52          LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[59]     0.0    0.00    0.00      52         std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > >::_M_insert_aux(__gnu_cxx::__normal_iterator<std::pair<Cell*, Cell*>*, std::vector<std::pair<Cell*, Cell*>, std::allocator<std::pair<Cell*, Cell*> > > >, std::pair<Cell*, Cell*> const&) [59]
-----------------------------------------------
                0.00    0.00       1/45          PSE_Molekulardynamik_WS12::domain_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [38]
                0.00    0.00       2/45          PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       3/45          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [171]
                0.00    0.00       4/45          PSE_Molekulardynamik_WS12::dimensionBoundaries_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [31]
                0.00    0.00       4/45          PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       6/45          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
                0.00    0.00      10/45          PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
                0.00    0.00      15/45          PSE_Molekulardynamik_WS12::decimalVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [84]
[60]     0.0    0.00    0.00      45         std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00      45/167         xsd::cxx::xml::char_utf8_transcoder<char>::to(unsigned short const*, unsigned long) [54]
-----------------------------------------------
                0.00    0.00       4/40          xsd::cxx::tree::traits<unsigned long long, char, (xsd::cxx::tree::schema_type::value)0>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [95]
                0.00    0.00      36/40          xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
[61]     0.0    0.00    0.00      40         xsd::cxx::zc_istream<char>::zc_istream(xsd::cxx::ro_string<char> const&) [61]
-----------------------------------------------
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::thermostat_t::thermostat_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [165]
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::nonNegativeIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [172]
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::inputs_t::inputs_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [177]
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::domain_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [38]
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::domain_t::domain_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [39]
                0.00    0.00       1/39          PSE_Molekulardynamik_WS12::simulation_t::simulation_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [37]
                0.00    0.00       2/39          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [110]
                0.00    0.00       2/39          PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [118]
                0.00    0.00       2/39          PSE_Molekulardynamik_WS12::dimensionBoundaries_t::dimensionBoundaries_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [32]
                0.00    0.00       3/39          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [171]
                0.00    0.00       4/39          PSE_Molekulardynamik_WS12::dimensionBoundaries_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [31]
                0.00    0.00       5/39          PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       6/39          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
                0.00    0.00       8/39          PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[62]     0.0    0.00    0.00      39         xsd::cxx::tree::_type::_type(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [62]
-----------------------------------------------
                0.00    0.00       1/36          PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       1/36          PSE_Molekulardynamik_WS12::domain_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [38]
                0.00    0.00       2/36          PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       3/36          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [171]
                0.00    0.00       6/36          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
                0.00    0.00       8/36          PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
                0.00    0.00      15/36          PSE_Molekulardynamik_WS12::decimalVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [84]
[63]     0.0    0.00    0.00      36         xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
                0.00    0.00      36/40          xsd::cxx::zc_istream<char>::zc_istream(xsd::cxx::ro_string<char> const&) [61]
-----------------------------------------------
                0.00    0.00       6/26          CppUnit::ConcretTestFixtureFactory<SimpleParticleContainerTest>::makeFixture() [79]
                0.00    0.00      20/26          CppUnit::ConcretTestFixtureFactory<LinkedCellParticleContainerTest>::makeFixture() [85]
[64]     0.0    0.00    0.00      26         Particle::Particle(int) [64]
-----------------------------------------------
                0.00    0.00       1/23          PSE_Molekulardynamik_WS12::domain_t::~domain_t() [175]
                0.00    0.00       2/23          PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
                0.00    0.00       4/23          PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [120]
                0.00    0.00       4/23          PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [121]
                0.00    0.00      12/23          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::~positiveIntegerVector_t() [90]
[65]     0.0    0.00    0.00      23         PSE_Molekulardynamik_WS12::positiveDecimal_t::~positiveDecimal_t() [65]
                0.00    0.00      23/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       2/18          PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(PSE_Molekulardynamik_WS12::cuboid_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [119]
                0.00    0.00       2/18          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(PSE_Molekulardynamik_WS12::positiveIntegerVector_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [111]
                0.00    0.00       4/18          PSE_Molekulardynamik_WS12::decimalVector_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [96]
                0.00    0.00      10/18          PSE_Molekulardynamik_WS12::positiveDecimal_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [70]
[66]     0.0    0.00    0.00      18         xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [66]
-----------------------------------------------
                0.00    0.00       1/13          PSE_Molekulardynamik_WS12::thermostat_t::thermostat_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [165]
                0.00    0.00       1/13          PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::nonNegativeIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [172]
                0.00    0.00       1/13          PSE_Molekulardynamik_WS12::inputs_t::inputs_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [177]
                0.00    0.00       1/13          PSE_Molekulardynamik_WS12::domain_t::domain_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [39]
                0.00    0.00       1/13          PSE_Molekulardynamik_WS12::simulation_t::simulation_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [37]
                0.00    0.00       2/13          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [110]
                0.00    0.00       2/13          PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
                0.00    0.00       2/13          PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [118]
                0.00    0.00       2/13          PSE_Molekulardynamik_WS12::dimensionBoundaries_t::dimensionBoundaries_t(xercesc_3_1::DOMElement const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [32]
[67]     0.0    0.00    0.00      13         xsd::cxx::xml::dom::parser<char>::parser(xercesc_3_1::DOMElement const&, bool, bool) [67]
-----------------------------------------------
                0.00    0.00       1/13          PSE_Molekulardynamik_WS12::domain_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [38]
                0.00    0.00       2/13          PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       4/13          PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
                0.00    0.00       6/13          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [109]
[68]     0.0    0.00    0.00      13         xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::positiveDecimal_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::positiveDecimal_t>) [68]
-----------------------------------------------
                0.00    0.00      13/13          LinkedCellParticleContainer::LinkedCellParticleContainer(utils::Vector<double, 3>, double) [180]
[69]     0.0    0.00    0.00      13         std::vector<Cell, std::allocator<Cell> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Cell*, std::vector<Cell, std::allocator<Cell> > >, Cell const&) [69]
-----------------------------------------------
                0.00    0.00       4/10          PSE_Molekulardynamik_WS12::cuboid_t::cuboid_t(PSE_Molekulardynamik_WS12::cuboid_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [119]
                0.00    0.00       6/10          PSE_Molekulardynamik_WS12::positiveIntegerVector_t::positiveIntegerVector_t(PSE_Molekulardynamik_WS12::positiveIntegerVector_t const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [111]
[70]     0.0    0.00    0.00      10         PSE_Molekulardynamik_WS12::positiveDecimal_t::_clone(xsd::cxx::tree::flags, xsd::cxx::tree::_type*) const [70]
                0.00    0.00      10/18          xsd::cxx::tree::_type::_type(xsd::cxx::tree::_type const&, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [66]
-----------------------------------------------
                0.00    0.00       1/9           PSE_Molekulardynamik_WS12::simulation_t::~simulation_t() [162]
                0.00    0.00       4/9           PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [120]
                0.00    0.00       4/9           PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [121]
[71]     0.0    0.00    0.00       9         PSE_Molekulardynamik_WS12::decimalVector_t::~decimalVector_t() [71]
                0.00    0.00       9/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       2/9           main [1]
                0.00    0.00       7/9           utils::Vector<double, 3>::toString() const [74]
[72]     0.0    0.00    0.00       9         char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [72]
-----------------------------------------------
                0.00    0.00       8/8           main [1]
[73]     0.0    0.00    0.00       8         PSE_Molekulardynamik_WS12::simulation_t::inputs() [73]
-----------------------------------------------
                0.00    0.00       7/7           main [1]
[74]     0.0    0.00    0.00       7         utils::Vector<double, 3>::toString() const [74]
                0.00    0.00       7/9           char* std::string::_S_construct<char*>(char*, char*, std::allocator<char> const&, std::forward_iterator_tag) [72]
-----------------------------------------------
                0.00    0.00       6/6           global constructors keyed to vtk_writer [148]
[75]     0.0    0.00    0.00       6         PSE_Molekulardynamik_WS12::boundary_t::boundary_t(PSE_Molekulardynamik_WS12::boundary_t::value) [75]
-----------------------------------------------
                0.00    0.00       6/6           main [1]
[76]     0.0    0.00    0.00       6         PSE_Molekulardynamik_WS12::cuboid_t::dimensions() [76]
-----------------------------------------------
                0.00    0.00       6/6           main [1]
[77]     0.0    0.00    0.00       6         PSE_Molekulardynamik_WS12::cuboid_t::position() [77]
-----------------------------------------------
                0.00    0.00       6/6           main [1]
[78]     0.0    0.00    0.00       6         PSE_Molekulardynamik_WS12::cuboid_t::velocity() [78]
-----------------------------------------------
                0.00    0.00       6/6           SimpleParticleContainerTest::addTestsToSuite(CppUnit::TestSuiteBuilderContextBase&) [181]
[79]     0.0    0.00    0.00       6         CppUnit::ConcretTestFixtureFactory<SimpleParticleContainerTest>::makeFixture() [79]
                0.00    0.00       6/26          Particle::Particle(int) [64]
-----------------------------------------------
                0.00    0.00       5/5           __tcf_0 [1280]
[80]     0.0    0.00    0.00       5         PSE_Molekulardynamik_WS12::boundary_t::~boundary_t() [80]
                0.00    0.00       6/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       5/5           main [1]
[81]     0.0    0.00    0.00       5         PSE_Molekulardynamik_WS12::decimalVector_t::x() [81]
-----------------------------------------------
                0.00    0.00       5/5           main [1]
[82]     0.0    0.00    0.00       5         PSE_Molekulardynamik_WS12::decimalVector_t::y() [82]
-----------------------------------------------
                0.00    0.00       5/5           main [1]
[83]     0.0    0.00    0.00       5         PSE_Molekulardynamik_WS12::decimalVector_t::z() [83]
-----------------------------------------------
                0.00    0.00       1/5           PSE_Molekulardynamik_WS12::simulation_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [36]
                0.00    0.00       4/5           PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[84]     0.0    0.00    0.00       5         PSE_Molekulardynamik_WS12::decimalVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [84]
                0.00    0.00      15/61          xsd::cxx::xml::qualified_name<char> xsd::cxx::xml::dom::name<char>(xercesc_3_1::DOMElement const&) [57]
                0.00    0.00      15/45          std::basic_string<char, std::char_traits<char>, std::allocator<char> > xsd::cxx::tree::text_content<char>(xercesc_3_1::DOMElement const&) [60]
                0.00    0.00      15/36          xsd::cxx::tree::traits<double, char, (xsd::cxx::tree::schema_type::value)2>::create(std::string const&, xercesc_3_1::DOMElement const*, xsd::cxx::tree::flags, xsd::cxx::tree::_type*) [63]
-----------------------------------------------
                0.00    0.00       5/5           LinkedCellParticleContainerTest::addTestsToSuite(CppUnit::TestSuiteBuilderContextBase&) [182]
[85]     0.0    0.00    0.00       5         CppUnit::ConcretTestFixtureFactory<LinkedCellParticleContainerTest>::makeFixture() [85]
                0.00    0.00      20/26          Particle::Particle(int) [64]
-----------------------------------------------
                0.00    0.00       4/4           PSE_Molekulardynamik_WS12::dimensionBoundaries_t::~dimensionBoundaries_t() [105]
[86]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::boundary_t::~boundary_t() [86]
                0.00    0.00       4/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[87]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::simulation_t::thermostat() [87]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[88]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::simulation_t::gravitation() [88]
-----------------------------------------------
                0.00    0.00       1/4           PSE_Molekulardynamik_WS12::thermostat_t::~thermostat_t() [166]
                0.00    0.00       3/4           PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::~nonNegativeIntegerVector_t() [173]
[89]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::nonNegativeDecimal_t::~nonNegativeDecimal_t() [89]
                0.00    0.00       4/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       2/4           PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [120]
                0.00    0.00       2/4           PSE_Molekulardynamik_WS12::cuboid_t::~cuboid_t() [121]
[90]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::positiveIntegerVector_t::~positiveIntegerVector_t() [90]
                0.00    0.00      12/23          PSE_Molekulardynamik_WS12::positiveDecimal_t::~positiveDecimal_t() [65]
                0.00    0.00       4/66          xsd::cxx::tree::_type::~_type() [56]
-----------------------------------------------
                0.00    0.00       4/4           main [1]
[91]     0.0    0.00    0.00       4         PSE_Molekulardynamik_WS12::inputs_t::cuboid() [91]
-----------------------------------------------
                0.00    0.00       4/4           PSE_Molekulardynamik_WS12::dimensionBoundaries_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [31]
[92]     0.0    0.00    0.00       4         xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::boundary_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::boundary_t>) [92]
-----------------------------------------------
                0.00    0.00       4/4           PSE_Molekulardynamik_WS12::cuboid_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [114]
[93]     0.0    0.00    0.00       4         xsd::cxx::tree::one<PSE_Molekulardynamik_WS12::decimalVector_t, false>::set(std::auto_ptr<PSE_Molekulardynamik_WS12::decimalVector_t>) [93]
-----------------------------------------------
                0.00    0.00       1/4           PSE_Molekulardynamik_WS12::thermostat_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [163]
                0.00    0.00       3/4           PSE_Molekulardynamik_WS12::nonNegativeIntegerVector_t::parse(xsd::cxx::xml::dom::parser<char>&, xsd::cxx::tree::flags) [171]
